rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
1723,0.809156724327741,0.014997157662970422,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,20,0.01,0.0,0.1,0.6,True,0.7
1724,0.809156724327741,0.014997157662970422,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,1000,20,0.01,0.0,0.1,0.6,True,0.9
1725,0.809156724327741,0.014997157662970422,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,1000,20,0.01,0.0,0.1,0.6,True,0.7
1726,0.809156724327741,0.014997157662970422,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,1000,20,0.01,0.0,0.1,0.6,True,0.9
1727,0.8091556787023745,0.012897338793486765,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,20,0.01,1.0,0.1,0.6,False,0.9
1728,0.8091556787023745,0.012897338793486765,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,20,0.01,1.0,0.1,0.6,False,0.7
1729,0.8091556787023745,0.012897338793486765,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,20,0.01,1.0,0.1,0.6,False,0.9
1730,0.8091530425502438,0.016799205932815208,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,10,0.01,0.0,0.1,0.6,True,0.7
1731,0.8091530425502438,0.016799205932815208,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,1000,10,0.01,0.0,0.1,0.6,True,0.9
1732,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,30,0.01,0.1,1.0,0.6,True,0.7
1733,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,30,0.01,0.1,1.0,0.6,True,0.9
1734,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,30,0.01,0.1,1.0,0.6,True,0.7
1735,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,30,0.01,0.1,1.0,0.6,True,0.9
1736,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,30,0.01,0.1,1.0,0.6,True,0.7
1737,0.8091529023745008,0.014470328700569633,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,1000,30,0.01,0.1,1.0,0.6,True,0.9
1738,0.8091496019206381,0.012574241591064695,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,0.1,1.0,0.4,False,0.9
1739,0.8091496019206381,0.012574241591064695,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,0.1,1.0,0.4,False,0.7
1740,0.8091449386710486,0.01369436252350801,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,10,0.01,0.1,1.0,0.6,False,0.9
1741,0.8091449386710486,0.01369436252350801,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,1000,10,0.01,0.1,1.0,0.6,False,0.7
1742,0.8091403446750283,0.02159648966086337,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,2000,5,0.01,0.1,0.1,0.4,True,0.7
1743,0.8091403446750283,0.02159648966086337,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,2000,5,0.01,0.1,0.1,0.4,True,0.9
1744,0.8091323160165329,0.019169455706584092,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,2000,20,0.01,0.1,0.1,0.4,True,0.9
1745,0.8091303924755584,0.02242717930914059,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,1000,10,0.01,1.0,0.0,0.4,True,0.9
1746,0.8091303924755584,0.02242717930914059,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,10,0.01,1.0,0.0,0.4,True,0.9
1747,0.8091303924755584,0.02242717930914059,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,10,0.01,1.0,0.0,0.4,True,0.7
1748,0.8091303924755584,0.02242717930914059,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,10,0.01,1.0,0.0,0.4,True,0.7
1749,0.8091251406342328,0.015271492822554704,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,2000,20,0.01,0.0,1.0,0.6,False,0.7
1750,0.8091251406342328,0.015271492822554704,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,2000,20,0.01,0.0,1.0,0.6,False,0.9
1751,0.8091240525000429,0.016851381219377754,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,30,0.01,0.0,0.0,0.4,True,0.9
1752,0.8091240525000429,0.016851381219377754,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,30,0.01,0.0,0.0,0.4,True,0.7
1753,0.8091240525000429,0.016851381219377754,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,30,0.01,0.0,0.0,0.4,True,0.7
1754,0.8091240525000429,0.016851381219377754,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,30,0.01,0.0,0.0,0.4,True,0.7
1755,0.8091240525000429,0.016851381219377754,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,30,0.01,0.0,0.0,0.4,True,0.9
1756,0.8091215965268128,0.019759646684878375,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,1.0,0.0,0.4,True,0.7
1757,0.8091215965268128,0.019759646684878375,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,1.0,0.0,0.4,True,0.9
1758,0.8091214616851673,0.020005430656491657,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,2000,5,0.01,0.0,0.1,0.6,True,0.9
1759,0.8091214616851673,0.020005430656491657,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,2000,5,0.01,0.0,0.1,0.6,True,0.7
1760,0.8091193984474524,0.017761386495271474,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,2000,5,0.01,0.1,1.0,0.6,True,0.7
1761,0.8091193984474524,0.017761386495271474,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,2000,5,0.01,0.1,1.0,0.6,True,0.7
1762,0.8091193984474524,0.017761386495271474,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,2000,5,0.01,0.1,1.0,0.6,True,0.9
1763,0.8091179924414925,0.021272095823516322,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,1000,5,0.01,0.0,0.5,0.4,True,0.9
1764,0.8091179924414925,0.021272095823516322,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,5,0.01,0.0,0.5,0.4,True,0.7
1765,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,30,0.01,1.0,0.5,0.4,True,0.7
1766,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,30,0.01,1.0,0.5,0.4,True,0.9
1767,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,30,0.01,1.0,0.5,0.4,True,0.7
1768,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,30,0.01,1.0,0.5,0.4,True,0.9
1769,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,1000,30,0.01,1.0,0.5,0.4,True,0.9
1770,0.8091176325615912,0.018057238251380392,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,30,0.01,1.0,0.5,0.4,True,0.7
1771,0.8091148363376442,0.01364254508172697,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,20,0.01,0.1,0.5,0.4,False,0.7
1772,0.8091146223565204,0.020140690448549842,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,2000,10,0.01,0.0,0.5,0.4,True,0.7
1773,0.8091146223565204,0.020140690448549842,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,2000,10,0.01,0.0,0.5,0.4,True,0.9
1774,0.8091132346875776,0.016683590249271813,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,20,0.01,1.0,0.5,0.6,True,0.7
1775,0.8091132346875776,0.016683590249271813,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,20,0.01,1.0,0.5,0.6,True,0.7
1776,0.8091132346875776,0.016683590249271813,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,20,0.01,1.0,0.5,0.6,True,0.9
1777,0.8091132346875776,0.016683590249271813,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,1000,20,0.01,1.0,0.5,0.6,True,0.9
1778,0.8091129265693755,0.015624253335693597,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,10,0.01,0.1,1.0,0.6,True,0.7
1779,0.8091129265693755,0.015624253335693597,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,10,0.01,0.1,1.0,0.6,True,0.7
1780,0.8091129265693755,0.015624253335693597,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,10,0.01,0.1,1.0,0.6,True,0.9
1781,0.8091129265693755,0.015624253335693597,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,10,0.01,0.1,1.0,0.6,True,0.9
1782,0.8091118673606251,0.015908104950061987,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,1000,5,0.01,1.0,1.0,0.6,True,0.9
1783,0.8091118673606251,0.015908104950061987,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,1000,5,0.01,1.0,1.0,0.6,True,0.7
1784,0.8091115093294612,0.01779117833739916,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,5,0.01,1.0,0.5,0.4,True,0.9
1785,0.8091115093294612,0.01779117833739916,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,5,0.01,1.0,0.5,0.4,True,0.9
1786,0.8091115093294612,0.01779117833739916,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,5,0.01,1.0,0.5,0.4,True,0.7
1787,0.8091096366480578,0.01776108601548714,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,2000,5,0.01,0.0,1.0,0.6,True,0.9
1788,0.8091096366480578,0.01776108601548714,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,2000,5,0.01,0.0,1.0,0.6,True,0.7
1789,0.8091082448265329,0.014805037785823762,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,1000,20,0.01,0.0,0.5,0.6,True,0.9
1790,0.8091082448265329,0.014805037785823762,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,1000,20,0.01,0.0,0.5,0.6,True,0.7
1791,0.8091065879635948,0.016221439376971212,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,10,0.01,0.1,1.0,0.6,True,0.7
1792,0.8091065879635948,0.016221439376971212,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,1000,10,0.01,0.1,1.0,0.6,True,0.9
1793,0.8091033668385323,0.018385800800480842,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,10,0.01,0.1,0.5,0.6,True,0.7
1794,0.8091033668385323,0.018385800800480842,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,10,0.01,0.1,0.5,0.6,True,0.9
1795,0.8091033668385323,0.018385800800480842,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,10,0.01,0.1,0.5,0.6,True,0.9
1796,0.8091033668385323,0.018385800800480842,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,10,0.01,0.1,0.5,0.6,True,0.7
1797,0.8090983106868981,0.02575998481066445,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,2000,10,0.01,0.1,0.0,0.2,True,0.7
1798,0.8090983106868981,0.02575998481066445,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,2000,10,0.01,0.1,0.0,0.2,True,0.9
1799,0.8090876150906995,0.019623215828672966,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,2000,5,0.01,0.0,0.1,0.4,True,0.7
1800,0.8090876150906995,0.019623215828672966,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,2000,5,0.01,0.0,0.1,0.4,True,0.9
